Ensembl gene ID	NCBI gene ID
ENSG00000187481	391076
ENSG00000221750	109616961
ENSG00000207062	109616962
ENSG00000206785	109617022
ENSG00000199405	109617001
ENSG00000206947	109616963
ENSG00000252699	109617002
ENSG00000206603	109616964
ENSG00000207344	109616965
ENSG00000206903	109617003
ENSG00000202377	109623459
ENSG00000203858	440606
ENSG00000202189	109616992
	109616966
ENSG00000271907	109617004
ENSG00000221719	109616997
ENSG00000208308	109616967
ENSG00000212587	109616968
ENSG00000207516	109617005
ENSG00000212214	109616969
ENSG00000201129	109617023
ENSG00000200418	109617006
ENSG00000249798	441900
ENSG00000201448	109616970
ENSG00000201229	109616971
ENSG00000199363	109617007
ENSG00000201388	109616972
ENSG00000206637	109616993
ENSG00000207274	109617008
ENSG00000206909	109616973
ENSG00000265733	109616974
ENSG00000288603	109617009
ENSG00000252213	109616975
ENSG00000203855	128102
ENSG00000206780	109616994
ENSG00000264346	109617010
ENSG00000222489	109616976
ENSG00000206897	109616977
ENSG00000222345	109616991
ENSG00000212295	109617011
ENSG00000201847	109616978
ENSG00000207109	109617024
	109616979
ENSG00000265706	109617012
ENSG00000198857	391081
ENSG00000222937	109617013
ENSG00000238936	109616980
ENSG00000212264	109616981
ENSG00000212309	109616995
ENSG00000201025	109617014
ENSG00000212414	109616982
ENSG00000238754	107397392
ENSG00000251866	107397391
ENSG00000280704	109617015
	109616983
ENSG00000185122	3297
ENSG00000199666	109616984
ENSG00000207215	109617016
	109616996
ENSG00000221400	109616985
	109617017
	109616986
	109616987
	109617018
	109616988
	109617025
ENSG00000025156	3298
	109617019
	109617021
	109616989
ENSG00000239035	109616990
ENSG00000238311	109617020
ENSG00000228290	102724201
ENSG00000223765	102724000
ENSG00000224648	105376036
ENSG00000232688	102724321
ENSG00000160207	11077
ENSG00000258602	105370578
ENSG00000226237	100506834
ENSG00000223745	100131564
ENSG00000269939	106736475
ENSG00000271710	107075207
ENSG00000217767	107075303
ENSG00000249074	107075208
ENSG00000251025	100288337
ENSG00000214628	100422431
ENSG00000271045	106050037
ENSG00000102878	3299
ENSG00000236281	100128596
ENSG00000253994	100129370
ENSG00000260870	100128711
ENSG00000261624	107075304
ENSG00000241905	107075209
ENSG00000204791	392275
ENSG00000259288	106821730
ENSG00000282815	100129520
ENSG00000282419	100132015
ENSG00000277200	101928991
ENSG00000135924	3300
	112441427
ENSG00000250103	110231149
ENSG00000261667	101928108
ENSG00000213225	643276
ENSG00000217950	401010
ENSG00000249035	101927096
	109729173
ENSG00000086061	3301
ENSG00000284505	111188157
ENSG00000284690	100130520
ENSG00000284395	105371045
ENSG00000259293	101928694
ENSG00000227115	100287225
ENSG00000227368	100287419
ENSG00000240045	100507537
ENSG00000269228	107985274
ENSG00000249851	100419548
ENSG00000234404	100130843
ENSG00000263241	109729143
ENSG00000237129	109729115
ENSG00000251340	109729150
ENSG00000216853	109729116
ENSG00000248765	109729151
ENSG00000226414	109729117
ENSG00000226341	109729152
ENSG00000248931	109729144
ENSG00000254650	109729118
ENSG00000228803	109729153
ENSG00000250624	109729119
ENSG00000248282	109729154
ENSG00000224338	109729120
ENSG00000283456	109729170
ENSG00000232975	109729155
ENSG00000232198	109729142
ENSG00000283131	109729121
ENSG00000283481	109729156
	112163599
ENSG00000204389	3303
ENSG00000283578	109729157
	111188140
	112163614
	112163524
	112268489
ENSG00000283879	112163686
	112340375
ENSG00000277112	102723552
ENSG00000204388	3304
ENSG00000237510	643219
ENSG00000188383	653924
ENSG00000171658	344887
	111188162
	111188160
	112390311
	112272547
ENSG00000215589	100862705
ENSG00000235102	100130936
ENSG00000204390	3305
ENSG00000250684	100288971
ENSG00000258369	100288129
ENSG00000238003	391151
ENSG00000230076	285176
ENSG00000254012	644937
ENSG00000234040	645422
ENSG00000258245	390345
ENSG00000267119	100129975
ENSG00000225196	390998
ENSG00000253995	100630920
ENSG00000126803	3306
ENSG00000233609	645960
ENSG00000219139	100419610
ENSG00000267190	109729122
ENSG00000269097	100130490
ENSG00000168129	1720
ENSG00000216859	100132056
ENSG00000219095	109729123
ENSG00000270948	100418814
ENSG00000269615	100418835
ENSG00000268433	100418832
ENSG00000268535	100418834
ENSG00000269575	100418836
ENSG00000233717	109729145
ENSG00000268243	107987273
ENSG00000224279	109729124
ENSG00000276703	109729158
ENSG00000226470	107987018
ENSG00000271237	109729125
ENSG00000270986	109729159
ENSG00000170606	3308
ENSG00000223928	100419066
ENSG00000226285	101059916
ENSG00000228291	107984161
ENSG00000231395	100420471
ENSG00000218996	101928788
ENSG00000270294	100996851
ENSG00000254843	100420509
ENSG00000180152	100128413
ENSG00000258536	107984636
ENSG00000269926	110806271
ENSG00000044574	3309
ENSG00000274386	100129924
ENSG00000232113	730159
ENSG00000264717	100996758
ENSG00000283071	107984640
ENSG00000263201	100131303
ENSG00000237524	101929926
ENSG00000235118	200726
ENSG00000173110	3310
ENSG00000283473	100132146
ENSG00000262179	101929726
ENSG00000272899	100130705
ENSG00000230601	100505478
ENSG00000283697	101928917
ENSG00000249514	100420909
ENSG00000270751	102191832
ENSG00000283463	101927685
ENSG00000225217	3311
ENSG00000283607	107548099
ENSG00000256912	100419929
ENSG00000263503	644172
ENSG00000249934	728333
ENSG00000249245	729497
ENSG00000249215	642262
ENSG00000248208	594841
ENSG00000257220	100420900
ENSG00000254213	100131252
ENSG00000253580	
ENSG00000109971	3312
ENSG00000275553	107983955
ENSG00000224584	100505982
ENSG00000228134	100289623
ENSG00000255855	100129053
ENSG00000217680	100288170
ENSG00000277199	101929826
ENSG00000260976	101929069
ENSG00000235295	100192420
ENSG00000228397	101928043
ENSG00000188280	101927859
ENSG00000237476	101928891
ENSG00000233521	105372978
ENSG00000236117	105373054
ENSG00000231253	105373006
ENSG00000234277	107985463
ENSG00000236052	105373010
ENSG00000218357	101927722
ENSG00000224968	102724661
ENSG00000232596	105376679
ENSG00000235643	101929181
ENSG00000233399	101929406
ENSG00000228127	101928995
ENSG00000230434	101928169
ENSG00000279920	105372944
ENSG00000113013	3313
ENSG00000232100	101929631
ENSG00000261781	101927876
ENSG00000227925	101929771
ENSG00000232655	101927526
ENSG00000224718	101928751
ENSG00000178248	388882
ENSG00000234928	101929374
ENSG00000274044	729461
ENSG00000237460	105378889
ENSG00000234176	3314
ENSG00000182824	642643
ENSG00000276095	100996432
ENSG00000235478	100996342
ENSG00000235343	101929350
ENSG00000279579	105372730
ENSG00000280081	441058
ENSG00000283051	101928311
ENSG00000279094	105379487
ENSG00000225431	101928233
ENSG00000106211	3315
ENSG00000228750	100505887
ENSG00000234052	105372763
ENSG00000228159	102724188
ENSG00000234142	105371590
ENSG00000230768	101928476
ENSG00000233047	105378884
ENSG00000225331	105377138
ENSG00000233882	105371660
ENSG00000233985	105371609
ENSG00000237989	101928399
ENSG00000170276	3316
ENSG00000227043	101927504
ENSG00000233480	105372746
ENSG00000237484	105372751
ENSG00000238063	105378656
ENSG00000233215	101927843
ENSG00000227181	105371644
ENSG00000224832	101927869
ENSG00000228961	102724502
ENSG00000227764	105748977
ENSG00000224857	107985195
ENSG00000169271	8988
ENSG00000226983	339622
ENSG00000233922	105372840
ENSG00000243485	107985730
ENSG00000236532	101927973
ENSG00000227940	105372897
ENSG00000232079	284825
ENSG00000231648	101929476
ENSG00000179452	100287948
ENSG00000232837	101928435
ENSG00000232212	107985456
ENSG00000173641	27129
ENSG00000235200	102724481
ENSG00000225518	105373113
ENSG00000231666	646268
ENSG00000232679	107985307
ENSG00000224711	101929312
ENSG00000223883	105378785
ENSG00000224445	101928270
ENSG00000226715	105378872
ENSG00000225561	105372925
ENSG00000231364	101927542
ENSG00000228482	105372516
ENSG00000227634	102724539
ENSG00000229388	105378616
ENSG00000225657	105372682
ENSG00000232812	105372893
ENSG00000229606	100506470
ENSG00000233396	101928979
ENSG00000231175	440704
ENSG00000230133	400839
ENSG00000235407	440602
ENSG00000236060	653553
ENSG00000233048	101929486
ENSG00000234265	100505515
ENSG00000227421	105371673
ENSG00000233008	101927587
ENSG00000280350	101929608
ENSG00000279082	101929625
ENSG00000233277	105372626
ENSG00000225640	101929207
ENSG00000275491	101929125
ENSG00000234283	105371226
ENSG00000230216	653364
ENSG00000237292	101928973
ENSG00000226203	101926955
ENSG00000230324	339568
ENSG00000261453	107985254
ENSG00000228058	101927532
ENSG00000232964	101927553
ENSG00000227947	107984953
ENSG00000229537	105378769
ENSG00000228067	101929565
ENSG00000236720	101928778
ENSG00000080824	3320
ENSG00000275852	105376992
ENSG00000242042	255654
ENSG00000236497	101927683
ENSG00000225919	105373199
ENSG00000274469	105372608
ENSG00000226476	105378763
ENSG00000230400	105372566
ENSG00000272259	63930
ENSG00000231437	643355
ENSG00000261249	101929288
ENSG00000231434	3322
ENSG00000224961	101929395
ENSG00000230250	105378739
ENSG00000224565	102723442
ENSG00000233079	105378738
ENSG00000230523	101928460
ENSG00000228105	105376827
ENSG00000229639	105378788
ENSG00000234546	102724571
ENSG00000228504	100996630
ENSG00000205100	3323
ENSG00000225877	100289650
ENSG00000233907	440594
ENSG00000233154	101929023
ENSG00000267308	105372290
ENSG00000225446	105378854
ENSG00000233730	105378916
ENSG00000224910	102723617
ENSG00000223956	105378744
ENSG00000228420	107985167
ENSG00000268621	645553
ENSG00000224411	3324
ENSG00000225285	102724312
ENSG00000225675	105378732
ENSG00000226029	107984921
	107985519
ENSG00000236950	105372894
ENSG00000267201	101928602
ENSG00000226053	729987
ENSG00000235054	284661
ENSG00000223382	105378622
ENSG00000235933	107985190
ENSG00000232650	105378934
ENSG00000234184	101927412
ENSG00000267204	101927411
ENSG00000233421	100132147
ENSG00000228338	105376745
ENSG00000230415	101928895
ENSG00000231987	101928241
ENSG00000229051	101927244
ENSG00000229457	105373536
ENSG00000230173	101927431
ENSG00000096384	3326
ENSG00000204380	100129029
ENSG00000267777	107985312
ENSG00000237166	100507140
ENSG00000222030	101927285
ENSG00000233128	101929700
ENSG00000225226	105374744
ENSG00000277527	105373518
ENSG00000237179	101927577
ENSG00000232046	100507073
ENSG00000230525	101060019
ENSG00000183199	3327
ENSG00000234572	101927438
ENSG00000225064	105373852
ENSG00000267767	400685
ENSG00000228909	105373889
ENSG00000231031	101926966
ENSG00000223863	105374774
ENSG00000227403	100996579
ENSG00000144381	3329
ENSG00000232023	101928765
ENSG00000237992	105373460
ENSG00000232548	101928031
ENSG00000237266	105373400
ENSG00000226320	101928114
ENSG00000237013	101927701
ENSG00000229805	101927165
ENSG00000236008	101929567
ENSG00000235519	100507201
ENSG00000231327	100133985
ENSG00000231420	105373683
ENSG00000230645	105373684
ENSG00000231826	102723854
ENSG00000228100	105374582
ENSG00000225539	101927406
ENSG00000229621	645949
ENSG00000224655	101927801
ENSG00000231610	391349
ENSG00000254543	645808
ENSG00000226488	107985844
ENSG00000223466	107985970
ENSG00000232740	107985818
ENSG00000234919	105373818
ENSG00000235885	102800447
ENSG00000236780	644838
ENSG00000234207	105374322
ENSG00000225765	101927331
ENSG00000224231	105373635
ENSG00000234690	101927043
ENSG00000255128	3332
ENSG00000268994	100132304
ENSG00000283594	109729126
ENSG00000225396	105373251
ENSG00000257671	109729127
ENSG00000259439	107985879
ENSG00000224468	110841583
ENSG00000279296	109245082
ENSG00000246582	389641
ENSG00000261316	107985280
ENSG00000257698	100506844
ENSG00000282728	101054525
ENSG00000267453	102724279
ENSG00000267530	107985343
ENSG00000267489	105372363
ENSG00000269037	100652911
ENSG00000266913	105372288
ENSG00000267147	101928845
	114004396
ENSG00000157306	109729160
ENSG00000251169	101927934
ENSG00000249193	345041
ENSG00000236714	101926975
ENSG00000248901	105379098
ENSG00000253311	101927766
ENSG00000254106	100289673
ENSG00000259577	100129973
ENSG00000234988	105373507
ENSG00000227708	107985951
ENSG00000233605	101927926
ENSG00000236914	107984773
ENSG00000224028	105373647
ENSG00000230067	645548
ENSG00000204460	151121
ENSG00000237574	101927924
ENSG00000224137	102724714
ENSG00000196096	100130451
ENSG00000267517	105372292
ENSG00000261615	101929144
ENSG00000261558	101929164
ENSG00000214100	389033
ENSG00000215005	54047
ENSG00000251183	105378238
ENSG00000268480	105372267
ENSG00000253959	107986480
ENSG00000267522	101928886
ENSG00000233684	105373350
ENSG00000237670	107985806
ENSG00000231918	730100
ENSG00000225444	105374596
ENSG00000234169	107985924
ENSG00000223826	107985925
ENSG00000115541	3336
ENSG00000235576	101929531
ENSG00000268318	105372444
ENSG00000232164	729348
ENSG00000223985	727944
ENSG00000225942	101927362
ENSG00000226383	101929378
ENSG00000238217	101927641
ENSG00000234308	102725079
ENSG00000276397	400661
ENSG00000232002	105373979
ENSG00000132002	3337
ENSG00000220804	728323
ENSG00000260302	100996324
ENSG00000235009	100996902
ENSG00000233587	102723362
ENSG00000237880	105373538
ENSG00000224568	105373537
ENSG00000266604	102724470
ENSG00000237576	107985893
ENSG00000235491	105373597
ENSG00000228329	105374791
ENSG00000110011	3338
ENSG00000231682	105373934
ENSG00000265514	105371969
ENSG00000264260	105372207
ENSG00000264345	105372030
ENSG00000259256	105371964
ENSG00000263146	645321
ENSG00000267209	107985146
ENSG00000261194	100505853
ENSG00000265352	102724913
ENSG00000265758	102724208
ENSG00000267413	105372080
ENSG00000283503	105372079
ENSG00000265555	101927430
ENSG00000259837	388456
ENSG00000267057	102724698
ENSG00000265786	105372009
ENSG00000226125	151475
ENSG00000265374	105372037
ENSG00000266258	101927481
ENSG00000266278	101060542
ENSG00000142798	3339
ENSG00000231040	105373669
ENSG00000264699	105372175
ENSG00000214691	388942
ENSG00000234362	101929723
ENSG00000265485	729950
ENSG00000264232	107985128
ENSG00000260433	101928167
ENSG00000226508	105373984
ENSG00000236049	101929260
ENSG00000263438	102724651
ENSG00000223874	101928327
ENSG00000259779	101927606
ENSG00000236653	101927619
ENSG00000162947	150596
	109729128
ENSG00000264265	105376854
ENSG00000232301	101927721
ENSG00000249152	101929194
ENSG00000267593	105372147
ENSG00000266312	101927651
ENSG00000172977	10524
ENSG00000267425	105371994
ENSG00000267013	101927229
ENSG00000249436	100996645
ENSG00000240032	109729161
ENSG00000249167	105379132
ENSG00000253315	105377682
ENSG00000254226	101927115
ENSG00000234663	101927156
ENSG00000224095	105373519
ENSG00000235997	285043
ENSG00000102241	27336
ENSG00000234279	105373962
ENSG00000254066	105377701
ENSG00000228799	101060385
ENSG00000227744	401039
ENSG00000226813	105373600
ENSG00000249131	101929696
ENSG00000253428	105377736
ENSG00000280721	101928173
ENSG00000254299	105377728
ENSG00000236485	101928067
ENSG00000223647	105374449
ENSG00000254130	102557615
ENSG00000248727	102467147
ENSG00000251027	102467213
ENSG00000204754	441116
ENSG00000234183	105375261
ENSG00000236193	105373863
ENSG00000258910	107985816
ENSG00000267165	109729129
ENSG00000271952	101929733
ENSG00000281477	105374847
ENSG00000271532	105373509
ENSG00000272902	100506286
ENSG00000251542	101927059
ENSG00000283436	105373708
ENSG00000260868	100128905
ENSG00000234148	101927424
ENSG00000248473	102577426
ENSG00000260101	101927402
ENSG00000260840	100996478
ENSG00000256637	107985928
ENSG00000268580	105373662
ENSG00000235493	107986041
ENSG00000237222	100507391
	101927230
ENSG00000265692	101929511
ENSG00000278200	105371927
ENSG00000230401	105374293
ENSG00000266970	101928674
ENSG00000204283	400624
ENSG00000262031	105371798
ENSG00000263312	105371496
ENSG00000261514	107546764
ENSG00000262772	105371919
ENSG00000224039	100132260
ENSG00000262188	101928738
ENSG00000262585	101928766
ENSG00000225548	105377007
ENSG00000229243	100996624
ENSG00000170802	3344
ENSG00000235836	100419880
ENSG00000263317	105371830
ENSG00000223783	101929697
ENSG00000265000	101927877
ENSG00000227260	101928015
ENSG00000223587	102723448
ENSG00000263718	105371907
ENSG00000267790	100132174
ENSG00000283036	100506319
ENSG00000261156	101927239
ENSG00000273125	101929607
ENSG00000224187	105374266
ENSG00000260019	105371708
ENSG00000204277	100996291
ENSG00000241098	401103
ENSG00000244247	105374244
ENSG00000244564	101929316
ENSG00000126550	3346
ENSG00000261863	400568
ENSG00000241383	105374201
ENSG00000243321	107986046
ENSG00000266290	101927666
ENSG00000267772	388406
ENSG00000243832	100507210
ENSG00000267321	105371743
ENSG00000263609	105371595
ENSG00000240006	105374119
ENSG00000242741	105377165
ENSG00000205649	3347
ENSG00000242290	101929754
ENSG00000238755	105374165
ENSG00000239440	105377180
ENSG00000283646	105377068
ENSG00000242671	101927866
ENSG00000272989	100129516
ENSG00000228730	105374272
ENSG00000248243	105374105
	3349
ENSG00000231574	102724550
ENSG00000244215	101927123
ENSG00000243572	105377096
ENSG00000272690	107986100
ENSG00000273356	107986085
ENSG00000234548	107986164
ENSG00000249846	105374104
ENSG00000232746	105376955
ENSG00000239205	101928405
ENSG00000241213	105374057
ENSG00000178394	3350
ENSG00000242339	105377192
ENSG00000214146	647323
ENSG00000243694	728290
ENSG00000241544	105374177
ENSG00000240708	105377098
ENSG00000238837	102724617
ENSG00000241131	100507461
ENSG00000279727	105377031
ENSG00000282975	107986125
ENSG00000263647	109286551
ENSG00000135312	3351
ENSG00000266820	109286552
ENSG00000236530	643513
ENSG00000228928	645680
ENSG00000215769	109286553
ENSG00000223812	103344926
ENSG00000273033	100129550
ENSG00000225742	100505920
ENSG00000238097	101929337
ENSG00000229155	105374285
ENSG00000248107	102546228
ENSG00000243149	102724763
ENSG00000228952	105374261
ENSG00000240893	101929694
ENSG00000232233	102724699
ENSG00000243795	101929717
ENSG00000243347	105374146
ENSG00000242440	105374149
ENSG00000239454	101927346
ENSG00000228271	105374289
ENSG00000243593	101926983
ENSG00000179546	3352
ENSG00000242781	105377175
ENSG00000226859	107986165
ENSG00000271249	100422385
ENSG00000241696	100505609
ENSG00000224153	105374250
ENSG00000254101	107986980
ENSG00000286096	110806308
ENSG00000254333	102546298
ENSG00000275811	100421479
ENSG00000249279	105378992
ENSG00000248528	107984117
ENSG00000250544	100505878
ENSG00000250156	102546226
ENSG00000250072	255187
ENSG00000250885	105374714
ENSG00000248489	102724810
ENSG00000250921	105374627
ENSG00000248391	101929681
ENSG00000168830	3354
ENSG00000248846	101928741
ENSG00000241151	105374158
ENSG00000239774	101928856
ENSG00000240567	101243545
ENSG00000223387	105374219
ENSG00000229433	101928992
ENSG00000241328	101927494
ENSG00000249383	101927274
	440446
ENSG00000267452	105371828
ENSG00000179097	3355
ENSG00000266357	102723567
ENSG00000249497	101927207
ENSG00000263520	105827617
ENSG00000220161	400579
ENSG00000244461	105377172
ENSG00000267719	100652929
ENSG00000266013	105371766
ENSG00000267065	101928514
ENSG00000267416	105371849
ENSG00000102468	3356
ENSG00000267123	101928710
ENSG00000242268	100507661
ENSG00000229102	101928739
	107986147
ENSG00000272282	105377006
ENSG00000240661	100130701
ENSG00000244649	105371809
ENSG00000262099	105371506
ENSG00000237057	101928567
ENSG00000227685	105371582
ENSG00000135914	3357
ENSG00000226364	105371831
ENSG00000230969	105371562
ENSG00000273172	100506371
ENSG00000234721	400620
ENSG00000234634	105371541
ENSG00000227078	107984995
ENSG00000228639	102723505
ENSG00000238212	107984977
ENSG00000226101	101928205
ENSG00000270344	109729146
ENSG00000147246	3358
ENSG00000272575	105369564
ENSG00000226352	109729130
ENSG00000249201	101928857
ENSG00000253490	101929450
ENSG00000248693	107986408
ENSG00000248132	101928569
ENSG00000248677	100505625
ENSG00000249785	105374698
ENSG00000271334	101926940
ENSG00000250447	105378966
ENSG00000251573	100287592
	105374731
ENSG00000250127	101928600
ENSG00000259786	101929660
ENSG00000251518	105374729
ENSG00000250822	401177
ENSG00000249515	102724855
ENSG00000249521	101929153
ENSG00000251575	100506526
ENSG00000166736	3359
ENSG00000248757	102467212
ENSG00000250417	101929034
ENSG00000248539	105374728
ENSG00000251370	101929338
ENSG00000248789	105378960
ENSG00000248461	101929745
ENSG00000251513	101926893
ENSG00000250529	105374631
ENSG00000250891	101927280
ENSG00000248474	105379036
ENSG00000149305	9177
ENSG00000250668	101929261
ENSG00000259947	105371048
ENSG00000250514	101928203
ENSG00000259847	101927650
ENSG00000261637	101927334
ENSG00000261241	102724940
ENSG00000261045	105371156
ENSG00000260009	105447648
ENSG00000164270	3360
ENSG00000246777	106699570
ENSG00000261154	105371350
ENSG00000268804	107984811
ENSG00000261231	101927132
ENSG00000260450	105371238
ENSG00000261348	105371333
ENSG00000288568	101928737
ENSG00000260186	105371295
ENSG00000205015	400558
ENSG00000278214	400548
ENSG00000023839	1244
ENSG00000157219	3361
ENSG00000261803	100996345
ENSG00000261807	101927580
ENSG00000223597	105374644
ENSG00000253236	101927835
ENSG00000248708	105379069
ENSG00000250490	401172
ENSG00000249490	105374677
ENSG00000249797	102467224
ENSG00000250427	100505811
ENSG00000250635	111082989
ENSG00000158748	3362
ENSG00000249332	101929454
ENSG00000248150	101929505
ENSG00000236437	109729162
ENSG00000261319	105371071
ENSG00000235385	109729169
ENSG00000254120	111082988
ENSG00000257906	111082992
ENSG00000259763	111082990
ENSG00000225611	729083
ENSG00000148680	3363
ENSG00000237436	110841581
ENSG00000251443	105374716
ENSG00000250437	105379076
ENSG00000249830	105374624
ENSG00000251026	107986389
ENSG00000261811	105371066
ENSG00000261014	101927629
ENSG00000260259	105371416
ENSG00000261122	400533
ENSG00000260219	101928707
ENSG00000261703	105371252
ENSG00000259517	100996338
ENSG00000260896	100996425
ENSG00000250632	100133461
ENSG00000251632	105377443
ENSG00000249613	105377355
ENSG00000250241	101927359
ENSG00000249297	105377536
ENSG00000260340	105371379
ENSG00000261617	101927009
ENSG00000261092	105371248
ENSG00000261623	101927228
ENSG00000261749	102467079
ENSG00000232190	440390
ENSG00000260420	101928880
ENSG00000283304	105371273
ENSG00000260854	100505948
ENSG00000262097	101927311
ENSG00000261856	101927348
ENSG00000261175	102724344
ENSG00000260026	101928614
ENSG00000261475	105371173
ENSG00000261636	105371146
ENSG00000261325	100507534
ENSG00000260923	105371423
ENSG00000261404	101928035
ENSG00000260264	105371142
ENSG00000236481	105371152
ENSG00000237428	100422088
ENSG00000225724	100736411
ENSG00000250551	107984114
ENSG00000250974	107986402
ENSG00000250387	102724392
ENSG00000249352	101928885
ENSG00000250198	101929284
ENSG00000250358	102467214
ENSG00000251538	101927379
ENSG00000245812	101927740
ENSG00000284988	727924
ENSG00000280639	101929151
ENSG00000259473	105370880
ENSG00000259289	102723481
ENSG00000258476	101927153
	108868751
ENSG00000244219	100289187
ENSG00000251206	123706549
ENSG00000245662	105374693
ENSG00000249396	101929412
ENSG00000249160	389273
ENSG00000251311	102467223
ENSG00000249128	102467225
ENSG00000249551	105379141
ENSG00000248455	101929544
ENSG00000249662	102723526
ENSG00000253787	102467655
ENSG00000248457	105374658
ENSG00000249854	102725105
ENSG00000251072	102723557
ENSG00000136273	3364
ENSG00000250814	105374648
ENSG00000248717	105377765
ENSG00000249937	646241
ENSG00000249203	102723839
ENSG00000249584	101928539
ENSG00000245729	729506
ENSG00000276778	101927697
ENSG00000251273	105374694
ENSG00000250313	101928769
ENSG00000251543	105379033
ENSG00000248995	109729131
ENSG00000264240	109729163
ENSG00000250125	401134
ENSG00000250488	109729132
ENSG00000248202	109729164
ENSG00000254689	109729147
ENSG00000251365	109729133
ENSG00000253434	105375706
ENSG00000232442	100505771
ENSG00000255154	109703458
ENSG00000231090	109729135
ENSG00000224730	109729136
ENSG00000245864	109729137
ENSG00000223479	109729166
ENSG00000254418	109729138
ENSG00000260192	101927460
ENSG00000225110	105373377
ENSG00000251611	105377486
ENSG00000259240	109729174
ENSG00000267395	109729182
ENSG00000251629	105374676
ENSG00000249736	105379006
ENSG00000258325	283440
ENSG00000236091	340581
ENSG00000266304	102724895
ENSG00000228649	109729180
ENSG00000248429	285505
	101927525
ENSG00000237638	400958
ENSG00000281903	107987295
ENSG00000232283	105376162
ENSG00000228372	100287728
ENSG00000259521	109729177
ENSG00000254034	109729178
	3369
ENSG00000223729	105376310
ENSG00000259291	109729181
ENSG00000260135	107984884
ENSG00000204044	109729184
ENSG00000258876	109729179
ENSG00000280594	110806272
ENSG00000285244	108783646
ENSG00000235160	107984780
ENSG00000235731	105370737
ENSG00000258483	105371008
	3370
ENSG00000261304	105370762
ENSG00000259485	107984764
ENSG00000259664	101927286
ENSG00000277718	105370894
ENSG00000259685	105370966
ENSG00000261064	100996255
ENSG00000196696	283970
ENSG00000238042	105372950
ENSG00000246211	101928580
ENSG00000257084	105369635
ENSG00000261183	102724362
ENSG00000242082	110806273
ENSG00000253930	110806274
ENSG00000257912	110806294
ENSG00000263787	110806289
ENSG00000261286	105371374
ENSG00000267710	100506374
ENSG00000260969	102724047
ENSG00000223784	108570035
ENSG00000253364	115253418
ENSG00000259783	102723640
ENSG00000249699	101929199
ENSG00000224932	105377389
ENSG00000228358	105377390
ENSG00000229565	105377391
ENSG00000250986	107986251
ENSG00000249241	101060498
ENSG00000041982	3371
ENSG00000272727	105377466
ENSG00000248510	105377338
ENSG00000248174	101928509
ENSG00000250708	101928478
ENSG00000251210	101929019
ENSG00000240152	105377249
ENSG00000251283	107986322
ENSG00000245954	100996286
ENSG00000259153	100506411
ENSG00000258586	100506498
ENSG00000248319	100506085
ENSG00000250141	105377456
ENSG00000258487	107984027
ENSG00000251635	105374411
ENSG00000258933	107984637
ENSG00000260792	101929634
ENSG00000257748	105370423
ENSG00000257056	105370424
ENSG00000114378	3373
ENSG00000248184	105377656
ENSG00000259719	102723699
ENSG00000259004	101929422
ENSG00000258098	105370414
ENSG00000258499	101929002
ENSG00000258819	102724190
ENSG00000258502	105370540
ENSG00000197176	100129345
ENSG00000258630	101929080
ENSG00000257185	102724890
ENSG00000068001	8692
ENSG00000257845	101927062
ENSG00000258511	105370652
ENSG00000258859	105370610
ENSG00000258651	105370458
ENSG00000257504	642426
ENSG00000258301	100506603
ENSG00000257556	102723354
ENSG00000283267	107986818
ENSG00000258979	105370646
ENSG00000258175	105370422
ENSG00000186792	8372
ENSG00000258743	101928599
ENSG00000258998	101927351
ENSG00000258616	105370479
ENSG00000259110	105370648
ENSG00000258532	102724338
ENSG00000257986	107984700
ENSG00000258969	105370471
ENSG00000258675	100506700
ENSG00000258994	105370607
	105370496
ENSG00000106302	23553
ENSG00000258718	102724294
ENSG00000258869	100132612
ENSG00000258474	105370439
ENSG00000259082	100507277
ENSG00000251363	644919
ENSG00000258912	102724380
ENSG00000258678	101930294
ENSG00000258390	100506999
ENSG00000258694	105370498
ENSG00000258404	105370676
ENSG00000228211	26062
ENSG00000258884	105370623
ENSG00000258556	101927729
ENSG00000259230	105370681
ENSG00000245466	101928075
ENSG00000255002	100128233
ENSG00000246084	101929241
ENSG00000257523	105370425
ENSG00000258038	102724917
ENSG00000258733	101928767
ENSG00000258814	105370605
ENSG00000258770	105370611
ENSG00000235269	105370503
ENSG00000259054	105370400
ENSG00000271564	103191607
ENSG00000274317	101929077
ENSG00000278630	107984565
ENSG00000271395	105370309
ENSG00000215881	105370369
ENSG00000277448	101926897
ENSG00000279797	101926951
ENSG00000283122	57061
ENSG00000275294	105370125
ENSG00000283554	105370177
ENSG00000280580	105370253
ENSG00000271850	105370158
ENSG00000227911	105370154
ENSG00000261423	105370888
ENSG00000274605	105370333
ENSG00000259225	101928227
ENSG00000206187	100128714
ENSG00000214043	100128554
ENSG00000286733	101927505
ENSG00000259284	100506530
ENSG00000255595	105370059
ENSG00000277987	105371011
ENSG00000259448	102725022
ENSG00000251329	101927363
ENSG00000257488	107984503
ENSG00000248210	101927849
ENSG00000257595	105369984
ENSG00000283314	105374540
ENSG00000284848	101927464
ENSG00000251256	107986226
ENSG00000248300	105374484
ENSG00000256576	100996246
ENSG00000249096	102723766
ENSG00000254233	105377586
ENSG00000180712	728175
ENSG00000256742	101928346
ENSG00000250190	102723764
ENSG00000256888	101928162
ENSG00000121351	3375
ENSG00000260423	101930452
ENSG00000256659	101927694
