"geneID" "HG002" "HG003" "WB100071" "WB100005" "WB100061" "WB100043" "WB100083" "WB100079" "WB100078" "WB100074" "WB100038" "WB100017"
"ENSG00000249550.7_7" 0 0 0 2 1 0 0 0 0 5 0 0
"ENSG00000249551.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249553.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249555.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249557.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249558.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249562.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249563.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249564.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249568.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249572.1_7" 0 0 4 5 3 5 2 2 3 4 5 4
"ENSG00000249574.1_3" 0 0 0 2 0 1 0 0 0 0 0 1
"ENSG00000249577.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249579.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249580.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249581.2_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249582.1_4" 0 0 1 0 0 0 0 0 0 0 0 0
"ENSG00000249584.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249588.1_6" 0 0 0 0 0 0 0 0 0 0 1 0
"ENSG00000249590.7_9" 0 0 77 356 225 80 40 51 86 99 190 165
"ENSG00000249595.1" 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000249599.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249600.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249601.2_6" 0 0 2 16 18 0 0 0 3 1 2 2
"ENSG00000249604.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249605.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249606.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249607.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249609.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249610.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249613.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249614.2_7" 0 0 0 0 1 0 0 0 0 0 0 0
"ENSG00000249616.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249617.1_6" 0 0 1 0 0 0 0 0 0 0 0 0
"ENSG00000249618.6_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249619.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249621.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249623.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249624.9_7" 0 0 1232 8398 7205 2099 4304 1615 2143 2782 4826 2117
"ENSG00000249627.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249628.2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249631.6_7" 0 0 0 1 2 1 0 0 0 0 0 1
"ENSG00000249633.1_3" 0 0 0 0 0 1 0 1 0 0 0 0
"ENSG00000249634.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249635.1_7" 0 0 0 2 3 0 0 1 0 0 2 0
"ENSG00000249638.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249639.1_6" 0 0 0 0 0 0 0 0 0 0 0 2
"ENSG00000249641.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249642.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249647.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249649.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249650.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249654.1_5" 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000249658.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249661.1_4" 0 0 0 2 4 1 0 3 1 1 1 1
"ENSG00000249664.1_6" 0 0 2 1 1 0 0 0 1 1 2 0
"ENSG00000249668.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249669.10_8" 0 0 1 1 1 0 2 0 0 2 0 0
"ENSG00000249675.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249677.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249678.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249680.2_5" 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000249681.2_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249685.1_6" 0 0 3 6 8 1 2 2 2 1 3 0
"ENSG00000249686.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249688.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249689.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249690.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249692.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249693.3_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249695.6_8" 0 0 0 0 0 0 0 0 0 1 1 0
"ENSG00000249697.1_7" 0 0 0 0 0 0 0 1 0 0 0 0
"ENSG00000249698.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249699.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249706.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249708.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249709.8_6" 0 0 156 566 598 162 166 126 166 177 393 162
"ENSG00000249710.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249713.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249715.12_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249717.1_8" 0 0 0 0 0 2 0 0 0 0 0 0
"ENSG00000249721.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249722.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249725.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249726.1_2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249727.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249729.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249730.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249731.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249735.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249736.1_7" 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000249737.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249740.3_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249742.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249743.6_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249744.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249745.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249746.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249747.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249748.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249752.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249753.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249754.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249755.2_6" 0 0 1 3 0 0 0 0 0 1 0 1
"ENSG00000249761.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249763.1_6" 0 0 2 3 4 1 0 0 2 1 7 0
"ENSG00000249764.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249766.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249767.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249768.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249770.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249771.2_8" 0 0 0 3 7 2 2 0 1 2 2 1
"ENSG00000249772.1_7" 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000249773.3_6" 0 0 33 121 86 29 15 21 29 46 61 63
"ENSG00000249774.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249776.5_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249777.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249778.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249779.1_5" 0 0 2 0 0 1 0 0 0 0 1 0
"ENSG00000249780.1_6" 0 0 1 7 5 5 0 0 0 0 0 0
"ENSG00000249781.7_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249782.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249784.1" 0 0 0 0 0 0 0 2 0 0 0 0
"ENSG00000249785.3_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249787.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249791.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249792.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249795.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249797.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249798.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249799.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249803.6_7" 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000249806.1_6" 0 0 2 6 10 1 1 0 3 12 13 6
"ENSG00000249808.3_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249811.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249815.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249818.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249819.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249820.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249828.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249829.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249830.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249831.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249833.7_10" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249834.3_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249835.2_7" 0 0 0 0 1 1 0 0 1 0 0 0
"ENSG00000249837.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249838.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249842.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249843.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249844.1_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249847.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249848.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249849.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249850.1_4" 0 0 0 7 3 2 5 18 2 5 4 1
"ENSG00000249851.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249852.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249853.7_7" 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000249854.3_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249856.1_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249857.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249858.2_5" 0 0 2 1 1 1 0 0 1 1 2 0
"ENSG00000249860.4_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249861.4_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249865.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249866.1_4" 0 0 0 0 0 0 0 0 0 0 0 1
"ENSG00000249867.6_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249868.5_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249869.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249870.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249873.7_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249875.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249876.1_5" 0 0 1 0 0 1 0 1 0 0 0 0
"ENSG00000249877.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249878.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249881.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249882.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249883.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249884.8_5" 0 0 186 829 768 238 351 158 189 257 546 248
"ENSG00000249885.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249887.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249888.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249889.1_6" 0 0 0 0 0 0 0 1 0 0 0 0
"ENSG00000249890.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249891.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249892.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249893.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249894.1_8" 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000249896.2_7" 0 0 6 19 8 0 5 1 4 2 6 1
"ENSG00000249899.6_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249901.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249904.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249906.1_8" 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000249908.2_7" 0 0 0 0 0 0 0 1 0 0 0 0
"ENSG00000249909.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249910.3_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249912.1_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249916.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249919.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249920.2_5" 0 0 1 1 2 1 0 0 1 2 0 0
"ENSG00000249921.2_6" 0 0 1 3 3 0 0 0 0 0 3 0
"ENSG00000249923.1_8" 0 0 0 0 0 0 0 0 2 0 0 1
"ENSG00000249924.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249926.2_6" 0 0 0 0 1 0 0 0 0 1 0 3
"ENSG00000249927.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249928.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249930.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249931.4_5" 0 0 12 39 53 22 5 9 5 8 15 2
"ENSG00000249932.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249934.2_5" 0 0 0 0 1 0 0 0 0 0 0 0
"ENSG00000249941.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249942.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249943.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249944.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249945.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249947.2_5" 0 0 4 6 4 3 5 5 1 1 5 2
"ENSG00000249948.6_6" 0 0 1 4 1 0 0 1 0 0 0 0
"ENSG00000249950.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249951.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249955.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249958.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249959.6_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249960.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249961.10_7" 0 0 0 0 1 0 0 0 0 1 1 0
"ENSG00000249962.1_5" 0 0 1 0 0 0 0 0 0 0 0 0
"ENSG00000249963.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249965.2_5" 0 0 1 2 4 0 0 0 0 1 1 2
"ENSG00000249966.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249967.1_6" 0 0 63 275 250 64 94 44 104 74 161 129
"ENSG00000249970.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249971.1_7" 0 0 0 2 1 0 1 0 1 0 0 0
"ENSG00000249973.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249975.1_2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249976.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249977.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249978.1_4" 0 0 5 67 31 10 6 18 27 5 22 7
"ENSG00000249981.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249982.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249984.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249985.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249986.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249987.1_2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249988.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249990.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249993.1_7" 0 0 3 1 3 0 3 5 0 1 2 0
"ENSG00000249994.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249995.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249996.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249997.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000249998.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250001.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250006.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250007.7_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250012.2_7" 0 0 0 15 7 3 1 3 1 3 6 6
"ENSG00000250013.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250015.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250016.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250017.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250020.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250021.7_9" 0 0 276 1006 1058 349 430 181 412 522 796 497
"ENSG00000250024.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250025.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250026.5_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250027.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250032.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250033.5_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250034.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250036.1_3" 0 0 2 17 12 5 0 6 5 2 8 20
"ENSG00000250037.1_6" 0 0 0 1 0 1 0 0 0 0 0 0
"ENSG00000250038.7_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250039.4_7" 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000250040.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250041.3_8" 0 0 0 1 2 0 0 0 0 4 0 0
"ENSG00000250042.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250043.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250045.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250046.3_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250048.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250049.7_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250050.1_5" 0 0 2 1 1 1 0 2 0 0 0 0
"ENSG00000250053.1_2" 0 0 0 0 0 1 0 0 0 1 1 1
"ENSG00000250057.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250060.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250062.5_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250064.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250066.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250068.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250071.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250072.6_7" 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000250074.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250076.1_5" 0 0 0 0 1 0 0 0 0 0 0 0
"ENSG00000250078.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250079.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250080.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250081.1_7" 0 0 0 2 1 2 0 1 3 2 2 0
"ENSG00000250082.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250084.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250088.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250090.1_6" 0 0 1 1 2 0 0 1 0 3 1 1
"ENSG00000250092.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250095.5_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250098.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250099.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250100.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250101.1_7" 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000250102.6_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250103.2_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250105.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250106.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250107.1_7" 0 0 1 0 0 0 0 0 0 0 0 0
"ENSG00000250111.3_6" 0 0 2 7 5 0 0 8 0 2 5 0
"ENSG00000250113.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250114.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250115.2_6" 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000250118.1_5" 0 0 0 0 3 0 1 0 0 0 0 0
"ENSG00000250120.8_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250122.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250124.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250125.4_9" 0 0 0 0 0 0 1 0 0 1 0 0
"ENSG00000250126.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250127.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250129.5_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250133.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250135.1_8" 0 0 25 96 105 37 24 18 26 59 52 26
"ENSG00000250137.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250140.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250141.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250144.1_5" 0 0 108 27 21 67 0 1 4 1 23 12
"ENSG00000250145.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250147.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250148.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250149.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250150.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250151.9_5" 0 0 1419 6553 5343 1633 3552 1187 2230 2288 4446 2508
"ENSG00000250156.3_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250158.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250161.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250162.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250164.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250166.3_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250167.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250169.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250173.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250174.5_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250180.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250183.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250185.2_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250186.3_9" 0 0 0 1 1 1 0 1 1 1 0 0
"ENSG00000250191.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250192.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250193.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250194.1_5" 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000250195.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250200.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000250202.2_6" 0 0 0 0 1 0 0 0 1 0 0 2
"ENSG00000250204.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
