"Geneid" "HG002" "HG003"
"ENSG00000251627.1_5" 0 0
"ENSG00000251629.7_8" 0 0
"ENSG00000251630.1_5" 0 0
"ENSG00000251632.1_5" 0 0
"ENSG00000251633.3_6" 0 0
"ENSG00000251635.2_7" 0 0
"ENSG00000251636.1_7" 0 0
"ENSG00000251638.1_5" 0 0
"ENSG00000251639.2_8" 0 0
"ENSG00000251642.1_6" 0 0
"ENSG00000251643.1_7" 0 0
"ENSG00000251647.2_7" 0 0
"ENSG00000251648.2_6" 0 0
"ENSG00000251649.2_7" 0 0
"ENSG00000251652.1_7" 0 0
"ENSG00000251654.2_8" 0 0
"ENSG00000251655.6_5" 0 0
"ENSG00000251656.1_5" 0 0
"ENSG00000251660.1_7" 0 0
"ENSG00000251663.1_5" 0 0
"ENSG00000251664.5_6" 0 0
"ENSG00000251665.1_6" 0 0
"ENSG00000251668.2_6" 0 0
"ENSG00000251669.6_5" 0 0
"ENSG00000251670.1_7" 0 0
"ENSG00000251678.1_6" 0 0
"ENSG00000251679.1_7" 0 0
"ENSG00000251682.1_5" 0 0
"ENSG00000251685.3_5" 0 0
"ENSG00000251686.1_2" 0 0
"ENSG00000251687.1_6" 0 0
"ENSG00000251688.2_7" 0 0
"ENSG00000251689.1_5" 0 0
"ENSG00000251691.2_6" 0 0
"ENSG00000251694.1_4" 0 0
"ENSG00000251696.1" 0 0
"ENSG00000251697.1" 0 0
"ENSG00000251698.1_1" 0 0
"ENSG00000251699.1" 0 0
"ENSG00000251700.1" 0 0
"ENSG00000251702.1" 0 0
"ENSG00000251703.1" 0 0
"ENSG00000251704.1" 0 0
"ENSG00000251705.1_1" 0 0
"ENSG00000251706.1" 0 0
"ENSG00000251707.1" 0 0
"ENSG00000251708.1" 0 0
"ENSG00000251709.1" 0 0
"ENSG00000251710.1" 0 0
"ENSG00000251711.1" 0 0
"ENSG00000251713.1" 0 0
"ENSG00000251714.1" 0 0
"ENSG00000251715.1" 0 0
"ENSG00000251716.1" 0 0
"ENSG00000251717.1_1" 0 0
"ENSG00000251718.1" 0 0
"ENSG00000251719.1" 0 0
"ENSG00000251720.1" 0 0
"ENSG00000251721.1" 0 0
"ENSG00000251722.1" 0 0
"ENSG00000251723.1" 0 0
"ENSG00000251724.1" 0 0
"ENSG00000251725.1" 0 0
"ENSG00000251727.1" 0 0
"ENSG00000251728.1" 0 0
"ENSG00000251729.1_1" 0 0
"ENSG00000251730.1" 0 0
"ENSG00000251731.1" 0 0
"ENSG00000251732.1" 0 0
"ENSG00000251733.1" 0 0
"ENSG00000251735.1" 0 0
"ENSG00000251738.1" 0 0
"ENSG00000251740.1" 0 0
"ENSG00000251741.1" 0 0
"ENSG00000251742.1" 0 0
"ENSG00000251744.1" 0 0
"ENSG00000251745.1" 0 0
"ENSG00000251746.1_1" 0 0
"ENSG00000251747.1" 0 0
"ENSG00000251748.1" 0 0
"ENSG00000251749.1" 0 0
"ENSG00000251750.1" 0 0
"ENSG00000251751.1" 0 0
"ENSG00000251752.1" 0 0
"ENSG00000251753.1" 0 0
"ENSG00000251754.1" 0 0
"ENSG00000251755.1" 0 0
"ENSG00000251756.1_1" 0 0
"ENSG00000251757.1" 0 0
"ENSG00000251758.1" 0 0
"ENSG00000251759.1" 0 0
"ENSG00000251760.1_1" 0 0
"ENSG00000251761.1" 0 0
"ENSG00000251762.1" 0 0
"ENSG00000251763.1" 0 0
"ENSG00000251764.1_1" 0 0
"ENSG00000251766.1_1" 0 0
"ENSG00000251767.1" 0 0
"ENSG00000251768.1_1" 0 0
"ENSG00000251769.1" 0 0
"ENSG00000251770.1_1" 0 0
"ENSG00000251771.1" 0 0
"ENSG00000251772.1" 0 0
"ENSG00000251773.1" 0 0
"ENSG00000251774.1" 0 0
"ENSG00000251775.1" 0 0
"ENSG00000251776.1" 0 0
"ENSG00000251777.1" 0 0
"ENSG00000251778.1" 0 0
"ENSG00000251779.1" 0 0
"ENSG00000251780.1" 0 0
"ENSG00000251781.1_1" 0 0
"ENSG00000251783.1" 0 0
"ENSG00000251785.1_1" 0 0
"ENSG00000251787.1" 0 0
"ENSG00000251789.1" 0 0
"ENSG00000251792.1" 0 0
"ENSG00000251793.1" 0 0
"ENSG00000251794.1" 0 0
"ENSG00000251796.1" 0 0
"ENSG00000251797.1" 0 0
"ENSG00000251798.1" 0 0
"ENSG00000251799.1" 0 0
"ENSG00000251800.1" 0 0
"ENSG00000251801.1" 0 0
"ENSG00000251802.1" 0 0
"ENSG00000251803.1" 0 0
"ENSG00000251805.1" 0 0
"ENSG00000251806.1" 0 0
"ENSG00000251807.1" 0 0
"ENSG00000251808.1" 0 0
"ENSG00000251809.1" 0 0
"ENSG00000251810.1" 0 0
"ENSG00000251811.1" 0 0
"ENSG00000251812.1" 0 0
"ENSG00000251813.1" 0 0
"ENSG00000251814.1" 0 0
"ENSG00000251815.1" 0 0
"ENSG00000251816.1_1" 0 0
"ENSG00000251817.1" 0 0
"ENSG00000251818.1" 0 0
"ENSG00000251819.1" 0 0
"ENSG00000251821.1" 0 0
"ENSG00000251822.1" 0 0
"ENSG00000251823.1" 0 0
"ENSG00000251824.1" 0 0
"ENSG00000251825.1" 0 0
"ENSG00000251827.1" 0 0
"ENSG00000251828.1" 0 0
"ENSG00000251829.1_1" 0 0
"ENSG00000251830.1" 0 0
"ENSG00000251831.1" 0 0
"ENSG00000251833.1" 0 0
"ENSG00000251835.1" 0 0
"ENSG00000251836.1" 0 0
"ENSG00000251837.1" 0 0
"ENSG00000251838.1" 0 0
"ENSG00000251839.1" 0 0
"ENSG00000251840.1" 0 0
"ENSG00000251841.1" 0 0
"ENSG00000251842.1" 0 0
"ENSG00000251843.1" 0 0
"ENSG00000251844.1" 0 0
"ENSG00000251846.1" 0 0
"ENSG00000251847.1" 0 0
"ENSG00000251848.1" 0 0
"ENSG00000251849.1" 0 0
"ENSG00000251850.1_1" 0 0
"ENSG00000251851.1" 0 0
"ENSG00000251854.1" 0 0
"ENSG00000251856.1" 0 0
"ENSG00000251857.1_1" 0 0
"ENSG00000251858.1" 0 0
"ENSG00000251859.1" 0 0
"ENSG00000251860.1" 0 0
"ENSG00000251861.1" 0 0
"ENSG00000251862.2" 0 0
"ENSG00000251863.1" 0 0
"ENSG00000251864.1" 0 0
"ENSG00000251865.1" 0 0
"ENSG00000251866.1" 0 0
"ENSG00000251868.1" 0 0
"ENSG00000251869.1" 0 0
"ENSG00000251870.1" 0 0
"ENSG00000251871.1" 0 0
"ENSG00000251872.1" 0 0
"ENSG00000251873.1_1" 0 0
"ENSG00000251874.1" 0 0
"ENSG00000251875.1" 0 0
"ENSG00000251876.1" 0 0
"ENSG00000251877.1" 0 0
"ENSG00000251878.1" 0 0
"ENSG00000251879.2" 0 0
"ENSG00000251880.1" 0 0
"ENSG00000251881.1" 0 0
"ENSG00000251882.1" 0 0
"ENSG00000251883.1" 0 0
"ENSG00000251884.1_1" 0 0
"ENSG00000251885.1" 0 0
"ENSG00000251886.1" 0 0
"ENSG00000251887.1" 0 0
"ENSG00000251888.1" 0 0
"ENSG00000251889.1" 0 0
"ENSG00000251890.1_1" 0 0
"ENSG00000251891.1" 0 0
"ENSG00000251892.1" 0 0
"ENSG00000251893.2" 0 0
"ENSG00000251894.1" 0 0
"ENSG00000251895.1" 0 0
"ENSG00000251896.1" 0 0
"ENSG00000251897.1" 0 0
"ENSG00000251898.1" 0 0
"ENSG00000251899.1" 0 0
"ENSG00000251901.1" 0 0
"ENSG00000251902.1" 0 0
"ENSG00000251904.1_1" 0 0
"ENSG00000251905.1" 0 0
"ENSG00000251906.1" 0 0
"ENSG00000251907.1" 0 0
"ENSG00000251908.1" 0 0
"ENSG00000251909.1" 0 0
"ENSG00000251911.1" 0 0
"ENSG00000251912.1" 0 0
"ENSG00000251913.1" 0 0
"ENSG00000251914.1" 0 0
"ENSG00000251915.1_1" 0 0
"ENSG00000251916.1" 0 0
"ENSG00000251917.1" 0 0
"ENSG00000251918.1" 0 0
"ENSG00000251919.1" 0 0
"ENSG00000251920.1_1" 0 0
"ENSG00000251922.1" 0 0
"ENSG00000251923.1" 0 0
"ENSG00000251924.1_1" 0 0
"ENSG00000251925.1" 0 0
"ENSG00000251926.1" 0 0
"ENSG00000251928.1" 0 0
"ENSG00000251929.1" 0 0
"ENSG00000251930.1" 0 0
"ENSG00000251931.1" 0 0
"ENSG00000251933.1" 0 0
"ENSG00000251934.1" 0 0
"ENSG00000251935.1" 0 0
"ENSG00000251936.1_1" 0 0
"ENSG00000251937.1" 0 0
"ENSG00000251938.1" 0 0
"ENSG00000251939.1" 0 0
"ENSG00000251940.1" 0 0
"ENSG00000251941.1_1" 0 0
"ENSG00000251942.1" 0 0
"ENSG00000251943.1" 0 0
"ENSG00000251946.1" 0 0
"ENSG00000251947.1" 0 0
"ENSG00000251949.1" 0 0
"ENSG00000251950.1" 0 0
"ENSG00000251951.1" 0 0
"ENSG00000251953.1_1" 0 0
"ENSG00000251954.1" 0 0
"ENSG00000251955.1" 0 0
"ENSG00000251956.1" 0 0
"ENSG00000251958.1" 0 0
"ENSG00000251959.1" 0 0
"ENSG00000251960.1" 0 0
"ENSG00000251961.1" 0 0
"ENSG00000251962.1" 0 0
"ENSG00000251963.1" 0 0
"ENSG00000251964.1" 0 0
"ENSG00000251965.1_1" 0 0
"ENSG00000251966.2" 0 0
"ENSG00000251967.1" 0 0
"ENSG00000251968.1" 0 0
"ENSG00000251969.2" 0 0
"ENSG00000251970.1" 0 0
"ENSG00000251971.1" 0 0
"ENSG00000251972.1" 0 0
"ENSG00000251973.1" 0 0
"ENSG00000251974.1" 0 0
"ENSG00000251975.1" 0 0
"ENSG00000251976.1" 0 0
"ENSG00000251977.1" 0 0
"ENSG00000251978.1_1" 0 0
"ENSG00000251979.1" 0 0
"ENSG00000251980.1" 0 0
"ENSG00000251981.1" 0 0
"ENSG00000251982.1" 0 0
"ENSG00000251983.1" 0 0
"ENSG00000251985.1" 0 0
"ENSG00000251986.1" 0 0
"ENSG00000251987.1" 0 0
"ENSG00000251989.2" 0 0
"ENSG00000251990.1_1" 0 0
"ENSG00000251991.1" 0 0
"ENSG00000251992.1" 0 0
"ENSG00000251993.1_1" 0 0
"ENSG00000251994.1" 0 0
"ENSG00000251995.1" 0 0
"ENSG00000251996.1" 0 0
"ENSG00000251997.1_1" 0 0
"ENSG00000251998.1" 0 0
"ENSG00000251999.1" 0 0
"ENSG00000252000.1" 0 0
"ENSG00000252001.1_1" 0 0
"ENSG00000252002.1_1" 0 0
"ENSG00000252003.1" 0 0
"ENSG00000252004.2" 0 0
"ENSG00000252005.1" 0 0
"ENSG00000252008.1" 0 0
"ENSG00000252009.1" 0 0
"ENSG00000252010.1" 0 0
"ENSG00000252011.1" 0 0
"ENSG00000252012.1_1" 0 0
"ENSG00000252013.1" 0 0
"ENSG00000252014.1" 0 0
"ENSG00000252015.1" 0 0
"ENSG00000252016.1" 0 0
"ENSG00000252017.1" 0 0
"ENSG00000252018.1" 0 0
"ENSG00000252020.1" 0 0
"ENSG00000252021.1" 0 0
"ENSG00000252022.1" 0 0
"ENSG00000252023.1" 0 0
"ENSG00000252024.1" 0 0
"ENSG00000252025.1" 0 0
"ENSG00000252026.1" 0 0
"ENSG00000252027.1" 0 0
"ENSG00000252028.1" 0 0
"ENSG00000252029.1_1" 0 0
"ENSG00000252030.1" 0 0
"ENSG00000252031.1" 0 0
"ENSG00000252032.1" 0 0
"ENSG00000252033.1" 0 0
"ENSG00000252034.1" 0 0
"ENSG00000252035.1" 0 0
"ENSG00000252036.1" 0 0
"ENSG00000252037.1" 0 0
"ENSG00000252038.1" 0 0
"ENSG00000252040.1" 0 0
"ENSG00000252041.1_1" 0 0
"ENSG00000252042.1" 0 0
"ENSG00000252045.1" 0 0
"ENSG00000252046.1" 0 0
"ENSG00000252047.1" 0 0
"ENSG00000252048.1" 0 0
"ENSG00000252049.1" 0 0
"ENSG00000252050.1" 0 0
"ENSG00000252051.1" 0 0
"ENSG00000252053.1" 0 0
"ENSG00000252054.1" 0 0
"ENSG00000252055.1" 0 0
"ENSG00000252057.1" 0 0
"ENSG00000252058.1" 0 0
"ENSG00000252059.2" 0 0
"ENSG00000252060.1_1" 0 0
"ENSG00000252061.1" 0 0
"ENSG00000252062.1" 0 0
"ENSG00000252063.1" 0 0
"ENSG00000252064.1" 0 0
"ENSG00000252065.1" 0 0
"ENSG00000252066.1" 0 0
"ENSG00000252067.1" 0 0
"ENSG00000252068.1" 0 0
"ENSG00000252070.1_1" 0 0
"ENSG00000252071.1" 0 0
"ENSG00000252072.1_1" 0 0
"ENSG00000252073.1" 0 0
"ENSG00000252074.1" 0 0
"ENSG00000252075.1" 0 0
"ENSG00000252076.1" 0 0
"ENSG00000252077.1" 0 0
"ENSG00000252078.1" 0 0
"ENSG00000252079.1" 0 0
"ENSG00000252080.1" 0 0
"ENSG00000252081.1" 0 0
"ENSG00000252082.1" 0 0
"ENSG00000252083.1" 0 0
"ENSG00000252084.1" 0 0
"ENSG00000252085.1" 0 0
"ENSG00000252086.1_1" 0 0
"ENSG00000252087.1" 0 0
"ENSG00000252088.1" 0 0
"ENSG00000252089.1" 0 0
"ENSG00000252091.1" 0 0
"ENSG00000252092.1" 0 0
"ENSG00000252093.1" 0 0
"ENSG00000252094.1_1" 0 0
"ENSG00000252096.1" 0 0
"ENSG00000252097.1" 0 0
"ENSG00000252098.1" 0 0
"ENSG00000252100.2" 0 0
"ENSG00000252102.1" 0 0
"ENSG00000252104.1" 0 0
"ENSG00000252105.1" 0 0
"ENSG00000252106.1" 0 0
"ENSG00000252107.1_1" 0 0
"ENSG00000252108.1" 0 0
"ENSG00000252109.1" 0 0
"ENSG00000252110.1" 0 0
"ENSG00000252111.1" 0 0
"ENSG00000252112.1" 0 0
"ENSG00000252113.1" 0 0
"ENSG00000252114.1" 0 0
"ENSG00000252115.1" 0 0
"ENSG00000252116.1" 0 0
"ENSG00000252117.1" 0 0
"ENSG00000252119.1" 0 0
"ENSG00000252120.1" 0 0
"ENSG00000252121.1" 0 0
"ENSG00000252122.1" 0 0
"ENSG00000252123.1" 0 0
"ENSG00000252125.1" 0 0
"ENSG00000252126.1" 0 0
"ENSG00000252128.1" 0 0
"ENSG00000252129.1" 0 0
"ENSG00000252130.1" 0 0
"ENSG00000252131.1" 0 0
"ENSG00000252132.1" 0 0
"ENSG00000252133.1" 0 0
"ENSG00000252134.1" 0 0
"ENSG00000252135.1" 0 0
"ENSG00000252136.1" 0 0
"ENSG00000252137.1" 0 0
"ENSG00000252138.1" 0 0
"ENSG00000252139.1" 0 0
"ENSG00000252141.1" 0 0
"ENSG00000252142.1" 0 0
"ENSG00000252143.1" 0 0
"ENSG00000252144.1" 0 0
"ENSG00000252145.1" 0 0
"ENSG00000252146.1" 0 0
"ENSG00000252147.1" 0 0
"ENSG00000252148.1" 0 0
"ENSG00000252149.1_1" 0 0
"ENSG00000252150.1" 0 0
"ENSG00000252151.1" 0 0
"ENSG00000252153.1" 0 0
"ENSG00000252154.1" 0 0
"ENSG00000252155.1" 0 0
"ENSG00000252156.1" 0 0
"ENSG00000252157.1" 0 0
"ENSG00000252158.1" 0 0
"ENSG00000252159.1" 0 0
"ENSG00000252161.1_1" 0 0
"ENSG00000252162.1" 0 0
"ENSG00000252163.1" 0 0
"ENSG00000252166.1" 0 0
"ENSG00000252167.1_1" 0 0
"ENSG00000252169.1_1" 0 0
"ENSG00000252170.1" 0 0
"ENSG00000252171.1" 0 0
"ENSG00000252172.1" 0 0
"ENSG00000252173.1" 0 0
"ENSG00000252174.1" 0 0
"ENSG00000252175.1" 0 0
"ENSG00000252176.1" 0 0
"ENSG00000252177.1" 0 0
"ENSG00000252178.1" 0 0
"ENSG00000252179.1_1" 0 0
"ENSG00000252180.1" 0 0
"ENSG00000252181.1" 0 0
"ENSG00000252182.1_1" 0 0
"ENSG00000252183.1" 0 0
"ENSG00000252184.1" 0 0
"ENSG00000252185.1" 0 0
"ENSG00000252186.1" 0 0
"ENSG00000252187.1" 0 0
"ENSG00000252188.1" 0 0
"ENSG00000252189.1" 0 0
"ENSG00000252190.1" 0 0
"ENSG00000252191.1" 0 0
"ENSG00000252192.1" 0 0
"ENSG00000252196.1" 0 0
"ENSG00000252198.1" 0 0
"ENSG00000252199.1" 0 0
"ENSG00000252200.1" 0 0
"ENSG00000252201.1" 0 0
"ENSG00000252203.1" 0 0
"ENSG00000252205.1" 0 0
"ENSG00000252207.1_1" 0 0
"ENSG00000252209.1" 0 0
"ENSG00000252210.1" 0 0
"ENSG00000252211.1_1" 0 0
"ENSG00000252212.1" 0 0
"ENSG00000252213.1" 0 0
"ENSG00000252214.1" 0 0
"ENSG00000252215.1" 0 0
"ENSG00000252216.1" 0 0
"ENSG00000252217.1" 0 0
"ENSG00000252218.1" 0 0
"ENSG00000252219.1" 0 0
"ENSG00000252220.1" 0 0
"ENSG00000252222.1" 0 0
"ENSG00000252223.1" 0 0
"ENSG00000252224.1" 0 0
"ENSG00000252225.1" 0 0
"ENSG00000252226.1" 0 0
"ENSG00000252227.1" 0 0
"ENSG00000252228.1" 0 0
"ENSG00000252230.1" 0 0
"ENSG00000252231.1_1" 0 0
"ENSG00000252233.1" 0 0
"ENSG00000252234.1" 0 0
"ENSG00000252235.1" 0 0
"ENSG00000252236.1" 0 0
"ENSG00000252237.1" 0 0
"ENSG00000252238.1" 0 0
"ENSG00000252239.1" 0 0
"ENSG00000252240.1" 0 0
"ENSG00000252241.1" 0 0
"ENSG00000252243.1" 0 0
"ENSG00000252244.1" 0 0
"ENSG00000252245.1" 0 0
"ENSG00000252246.1_1" 0 0
"ENSG00000252247.1" 0 0
"ENSG00000252249.1" 0 0
"ENSG00000252250.1" 0 0
"ENSG00000252251.1" 0 0
"ENSG00000252252.1" 0 0
"ENSG00000252254.1" 0 0
"ENSG00000252255.1" 0 0
"ENSG00000252256.1" 0 0
"ENSG00000252257.1" 0 0
"ENSG00000252258.1" 0 0
"ENSG00000252259.1_1" 0 0
"ENSG00000252260.1_1" 0 0
"ENSG00000252261.1_1" 0 0
"ENSG00000252262.1_1" 0 0
"ENSG00000252264.1" 0 0
"ENSG00000252265.1" 0 0
"ENSG00000252266.1" 0 0
"ENSG00000252267.1_1" 0 0
"ENSG00000252268.1_1" 0 0
"ENSG00000252269.1" 0 0
"ENSG00000252270.1" 0 0
"ENSG00000252271.1" 0 0
"ENSG00000252272.1_1" 0 0
"ENSG00000252273.1" 0 0
"ENSG00000252274.1" 0 0
"ENSG00000252275.1" 0 0
"ENSG00000252277.1" 0 0
"ENSG00000252278.1" 0 0
"ENSG00000252279.1" 0 0
"ENSG00000252280.1" 0 0
"ENSG00000252281.1" 0 0
"ENSG00000252282.1" 0 0
"ENSG00000252283.1" 0 0
"ENSG00000252284.1" 0 0
"ENSG00000252285.1" 0 0
"ENSG00000252287.1_1" 0 0
"ENSG00000252288.1" 0 0
"ENSG00000252289.1_1" 0 0
"ENSG00000252290.1" 0 0
"ENSG00000252291.1" 0 0
"ENSG00000252292.1" 0 0
"ENSG00000252294.1" 0 0
"ENSG00000252296.1" 0 0
"ENSG00000252297.1" 0 0
"ENSG00000252298.1" 0 0
"ENSG00000252299.1" 0 0
"ENSG00000252300.1" 0 0
"ENSG00000252301.1_1" 0 0
"ENSG00000252302.1_1" 0 0
"ENSG00000252303.1" 0 0
"ENSG00000252305.1" 0 0
"ENSG00000252306.1" 0 0
"ENSG00000252307.1_1" 0 0
"ENSG00000252308.1" 0 0
"ENSG00000252309.1" 0 0
"ENSG00000252310.1" 0 0
"ENSG00000252311.1" 0 0
"ENSG00000252312.1" 0 0
"ENSG00000252313.1_1" 0 0
"ENSG00000252314.1" 0 0
"ENSG00000252315.1_1" 0 0
"ENSG00000252316.1" 0 0
"ENSG00000252317.1" 0 0
"ENSG00000252319.1" 0 0
"ENSG00000252320.1" 0 0
"ENSG00000252321.1" 0 0
"ENSG00000252322.1" 0 0
"ENSG00000252323.1" 0 0
"ENSG00000252324.1" 0 0
"ENSG00000252325.1" 0 0
"ENSG00000252326.1" 0 0
"ENSG00000252327.1" 0 0
"ENSG00000252328.1" 0 0
"ENSG00000252329.1" 0 0
"ENSG00000252330.1" 0 0
"ENSG00000252332.1" 0 0
"ENSG00000252333.1" 0 0
"ENSG00000252334.1" 0 0
"ENSG00000252335.1" 0 0
"ENSG00000252336.1_1" 0 0
"ENSG00000252337.1" 0 0
"ENSG00000252338.1" 0 0
"ENSG00000252339.1" 0 0
"ENSG00000252341.1" 0 0
"ENSG00000252342.1_1" 0 0
"ENSG00000252343.1" 0 0
"ENSG00000252346.1_1" 0 0
"ENSG00000252348.1" 0 0
"ENSG00000252350.1" 0 0
"ENSG00000252351.1" 0 0
"ENSG00000252352.1" 0 0
"ENSG00000252353.1" 0 0
"ENSG00000252354.1" 0 0
"ENSG00000252356.1" 0 0
"ENSG00000252357.1" 0 0
"ENSG00000252358.1" 0 0
"ENSG00000252362.1" 0 0
"ENSG00000252363.1" 0 0
"ENSG00000252364.1_1" 0 0
"ENSG00000252365.1" 0 0
"ENSG00000252366.1_1" 0 0
"ENSG00000252367.1" 0 0
"ENSG00000252368.1_1" 0 0
"ENSG00000252369.1" 0 0
"ENSG00000252370.1_1" 0 0
"ENSG00000252371.1" 0 0
"ENSG00000252372.1" 0 0
"ENSG00000252373.1" 0 0
"ENSG00000252374.1" 0 0
"ENSG00000252375.1" 0 0
"ENSG00000252376.1_1" 0 0
"ENSG00000252377.1" 0 0
"ENSG00000252378.1" 0 0
"ENSG00000252379.1" 0 0
"ENSG00000252380.1" 0 0
"ENSG00000252382.1" 0 0
"ENSG00000252383.1" 0 0
"ENSG00000252385.1" 0 0
"ENSG00000252386.1" 0 0
"ENSG00000252387.1" 0 0
"ENSG00000252388.1" 0 0
"ENSG00000252390.1" 0 0
"ENSG00000252391.1" 0 0
"ENSG00000252393.1" 0 0
"ENSG00000252394.1" 0 0
"ENSG00000252395.1" 0 0
"ENSG00000252396.1" 0 0
"ENSG00000252397.1" 0 0
"ENSG00000252398.1" 0 0
"ENSG00000252399.1" 0 0
"ENSG00000252400.1" 0 0
"ENSG00000252401.1" 0 0
"ENSG00000252402.1" 0 0
"ENSG00000252403.1" 0 0
"ENSG00000252404.1" 0 0
"ENSG00000252405.1" 0 0
"ENSG00000252406.1" 0 0
"ENSG00000252407.1" 0 0
"ENSG00000252408.1" 0 0
"ENSG00000252409.1" 0 0
"ENSG00000252410.1" 0 0
"ENSG00000252411.1" 0 0
"ENSG00000252412.1" 0 0
"ENSG00000252413.1" 0 0
"ENSG00000252414.1" 0 0
"ENSG00000252415.1" 0 0
"ENSG00000252416.1" 0 0
"ENSG00000252417.1" 0 0
"ENSG00000252418.1" 0 0
"ENSG00000252419.1" 0 0
"ENSG00000252420.1" 0 0
"ENSG00000252421.1" 0 0
"ENSG00000252422.1_1" 0 0
"ENSG00000252423.1" 0 0
"ENSG00000252424.1_1" 0 0
"ENSG00000252425.1" 0 0
"ENSG00000252426.1" 0 0
"ENSG00000252428.1_1" 0 0
"ENSG00000252430.1" 0 0
"ENSG00000252431.1" 0 0
"ENSG00000252432.1" 0 0
"ENSG00000252433.1" 0 0
"ENSG00000252434.1" 0 0
"ENSG00000252435.1" 0 0
"ENSG00000252436.1" 0 0
"ENSG00000252437.1_1" 0 0
"ENSG00000252438.1" 0 0
"ENSG00000252439.1" 0 0
"ENSG00000252440.1" 0 0
"ENSG00000252441.1" 0 0
"ENSG00000252442.1" 0 0
"ENSG00000252443.1" 0 0
"ENSG00000252444.1" 0 0
"ENSG00000252445.1" 0 0
"ENSG00000252446.1" 0 0
"ENSG00000252448.1" 0 0
"ENSG00000252449.1" 0 0
"ENSG00000252450.1" 0 0
"ENSG00000252451.1_1" 0 0
"ENSG00000252452.1" 0 0
"ENSG00000252453.2" 0 0
"ENSG00000252454.1" 0 0
"ENSG00000252455.2" 0 0
"ENSG00000252456.1_1" 0 0
"ENSG00000252457.1" 0 0
"ENSG00000252458.1" 0 0
"ENSG00000252459.1" 0 0
"ENSG00000252460.1" 0 0
"ENSG00000252461.1" 0 0
"ENSG00000252462.1" 0 0
"ENSG00000252463.1" 0 0
"ENSG00000252464.1" 0 0
"ENSG00000252465.1" 0 0
"ENSG00000252466.1" 0 0
"ENSG00000252467.1" 0 0
"ENSG00000252468.1" 0 0
"ENSG00000252470.1" 0 0
"ENSG00000252471.1" 0 0
"ENSG00000252472.1" 0 0
"ENSG00000252473.1" 0 0
"ENSG00000252474.1" 0 0
"ENSG00000252475.1" 0 0
"ENSG00000252476.1" 0 0
"ENSG00000252477.1" 0 0
"ENSG00000252479.1_1" 0 0
"ENSG00000252480.1" 0 0
"ENSG00000252481.1" 0 0
"ENSG00000252482.1" 0 0
"ENSG00000252484.1" 0 0
"ENSG00000252485.1" 0 0
"ENSG00000252486.1" 0 0
"ENSG00000252487.1" 0 0
"ENSG00000252489.1" 0 0
"ENSG00000252490.1" 0 0
"ENSG00000252491.1" 0 0
"ENSG00000252494.1" 0 0
"ENSG00000252495.1" 0 0
"ENSG00000252496.1_1" 0 0
"ENSG00000252497.1" 0 0
"ENSG00000252498.1" 0 0
"ENSG00000252499.1" 0 0
"ENSG00000252500.1" 0 0
"ENSG00000252501.1" 0 0
"ENSG00000252502.1" 0 0
"ENSG00000252503.1" 0 0
"ENSG00000252505.1" 0 0
"ENSG00000252506.1" 0 0
"ENSG00000252507.1" 0 0
"ENSG00000252508.1" 0 0
"ENSG00000252509.1_1" 0 0
"ENSG00000252510.1_1" 0 0
"ENSG00000252511.1" 0 0
"ENSG00000252512.1_1" 0 0
"ENSG00000252513.1" 0 0
"ENSG00000252514.1" 0 0
"ENSG00000252515.1" 0 0
"ENSG00000252516.1_1" 0 0
"ENSG00000252517.1" 0 0
"ENSG00000252518.1" 0 0
"ENSG00000252519.1" 0 0
"ENSG00000252521.1" 0 0
"ENSG00000252522.1" 0 0
"ENSG00000252523.1" 0 0
"ENSG00000252524.1" 0 0
"ENSG00000252525.1" 0 0
"ENSG00000252529.1" 0 0
"ENSG00000252530.1" 0 0
"ENSG00000252531.1" 0 0
"ENSG00000252532.1" 0 0
"ENSG00000252533.1" 0 0
"ENSG00000252534.1" 0 0
"ENSG00000252535.1_1" 0 0
"ENSG00000252536.1" 0 0
"ENSG00000252537.1" 0 0
"ENSG00000252538.1" 0 0
"ENSG00000252539.1_1" 0 0
"ENSG00000252541.1" 0 0
"ENSG00000252542.1" 0 0
"ENSG00000252543.1" 0 0
"ENSG00000252544.1" 0 0
"ENSG00000252545.1" 0 0
"ENSG00000252546.1_1" 0 0
"ENSG00000252547.1" 0 0
"ENSG00000252548.1" 0 0
"ENSG00000252549.1" 0 0
"ENSG00000252550.1" 0 0
"ENSG00000252553.1_1" 0 0
"ENSG00000252554.1" 0 0
"ENSG00000252555.1" 0 0
"ENSG00000252556.1" 0 0
"ENSG00000252557.1" 0 0
"ENSG00000252558.1" 0 0
"ENSG00000252559.1" 0 0
"ENSG00000252560.1" 0 0
"ENSG00000252561.1" 0 0
"ENSG00000252562.1" 0 0
"ENSG00000252563.1_1" 0 0
"ENSG00000252565.1" 0 0
"ENSG00000252566.1" 0 0
"ENSG00000252568.1" 0 0
"ENSG00000252569.1" 0 0
"ENSG00000252571.1" 0 0
"ENSG00000252572.1" 0 0
"ENSG00000252574.1" 0 0
"ENSG00000252575.1" 0 0
"ENSG00000252576.1" 0 0
"ENSG00000252577.1" 0 0
"ENSG00000252578.1" 0 0
"ENSG00000252579.1" 0 0
"ENSG00000252581.1" 0 0
"ENSG00000252582.1" 0 0
"ENSG00000252583.2" 0 0
"ENSG00000252584.1" 0 0
"ENSG00000252585.1" 0 0
"ENSG00000252586.1" 0 0
